origin,hour,model,actual,forecast,error,abs_error
2024-01-20,2024-01-20 15:00:00,weekday_hour_profile,3069.0,4438.5,-1369.5,1369.5
2024-01-20,2024-01-20 16:00:00,weekday_hour_profile,2821.0,3665.0,-844.0,844.0
2024-01-20,2024-01-20 17:00:00,weekday_hour_profile,2370.0,2704.0,-334.0,334.0
2024-01-20,2024-01-20 18:00:00,weekday_hour_profile,2133.0,2275.0,-142.0,142.0
2024-01-20,2024-01-20 19:00:00,weekday_hour_profile,1788.0,1871.5,-83.5,83.5
2024-01-20,2024-01-20 20:00:00,weekday_hour_profile,1353.0,1464.0,-111.0,111.0
2024-01-20,2024-01-20 21:00:00,weekday_hour_profile,1045.0,1064.0,-19.0,19.0
2024-01-20,2024-01-20 22:00:00,weekday_hour_profile,918.0,1010.0,-92.0,92.0
2024-01-20,2024-01-20 23:00:00,weekday_hour_profile,869.0,1092.5,-223.5,223.5
2024-01-21,2024-01-21 00:00:00,previous_day,650.0,733.0,-83.0,83.0
2024-01-21,2024-01-21 01:00:00,previous_day,441.0,482.0,-41.0,41.0
2024-01-21,2024-01-21 02:00:00,previous_day,295.0,320.0,-25.0,25.0
2024-01-21,2024-01-21 03:00:00,previous_day,188.0,200.0,-12.0,12.0
2024-01-21,2024-01-21 04:00:00,previous_day,152.0,144.0,8.0,8.0
2024-01-21,2024-01-21 05:00:00,previous_day,136.0,158.0,-22.0,22.0
2024-01-21,2024-01-21 06:00:00,previous_day,293.0,364.0,-71.0,71.0
2024-01-21,2024-01-21 07:00:00,previous_day,559.0,725.0,-166.0,166.0
2024-01-21,2024-01-21 08:00:00,previous_day,917.0,1421.0,-504.0,504.0
2024-01-21,2024-01-21 09:00:00,previous_day,1517.0,1860.0,-343.0,343.0
2024-01-21,2024-01-21 10:00:00,previous_day,2124.0,2401.0,-277.0,277.0
2024-01-21,2024-01-21 11:00:00,previous_day,2639.0,2803.0,-164.0,164.0
2024-01-21,2024-01-21 12:00:00,previous_day,2897.0,2968.0,-71.0,71.0
2024-01-21,2024-01-21 13:00:00,previous_day,3152.0,3106.0,46.0,46.0
2024-01-21,2024-01-21 14:00:00,previous_day,3266.0,3133.0,133.0,133.0
2024-01-21,2024-01-21 15:00:00,previous_day,3354.0,3069.0,285.0,285.0
2024-01-21,2024-01-21 16:00:00,previous_day,3089.0,2821.0,268.0,268.0
2024-01-21,2024-01-21 17:00:00,previous_day,2655.0,2370.0,285.0,285.0
2024-01-21,2024-01-21 18:00:00,previous_day,2402.0,2133.0,269.0,269.0
2024-01-21,2024-01-21 19:00:00,previous_day,1729.0,1788.0,-59.0,59.0
2024-01-21,2024-01-21 20:00:00,previous_day,1272.0,1353.0,-81.0,81.0
2024-01-21,2024-01-21 21:00:00,previous_day,1131.0,1045.0,86.0,86.0
2024-01-21,2024-01-21 22:00:00,previous_day,880.0,918.0,-38.0,38.0
2024-01-21,2024-01-21 23:00:00,previous_day,541.0,869.0,-328.0,328.0
2024-01-21,2024-01-21 00:00:00,previous_week,650.0,1060.0,-410.0,410.0
2024-01-21,2024-01-21 01:00:00,previous_week,441.0,805.0,-364.0,364.0
2024-01-21,2024-01-21 02:00:00,previous_week,295.0,483.0,-188.0,188.0
2024-01-21,2024-01-21 03:00:00,previous_week,188.0,393.0,-205.0,205.0
2024-01-21,2024-01-21 04:00:00,previous_week,152.0,235.0,-83.0,83.0
2024-01-21,2024-01-21 05:00:00,previous_week,136.0,192.0,-56.0,56.0
2024-01-21,2024-01-21 06:00:00,previous_week,293.0,435.0,-142.0,142.0
2024-01-21,2024-01-21 07:00:00,previous_week,559.0,803.0,-244.0,244.0
2024-01-21,2024-01-21 08:00:00,previous_week,917.0,1429.0,-512.0,512.0
2024-01-21,2024-01-21 09:00:00,previous_week,1517.0,2507.0,-990.0,990.0
2024-01-21,2024-01-21 10:00:00,previous_week,2124.0,3386.0,-1262.0,1262.0
2024-01-21,2024-01-21 11:00:00,previous_week,2639.0,4290.0,-1651.0,1651.0
2024-01-21,2024-01-21 12:00:00,previous_week,2897.0,4494.0,-1597.0,1597.0
2024-01-21,2024-01-21 13:00:00,previous_week,3152.0,3645.0,-493.0,493.0
2024-01-21,2024-01-21 14:00:00,previous_week,3266.0,3714.0,-448.0,448.0
2024-01-21,2024-01-21 15:00:00,previous_week,3354.0,3869.0,-515.0,515.0
2024-01-21,2024-01-21 16:00:00,previous_week,3089.0,3889.0,-800.0,800.0
2024-01-21,2024-01-21 17:00:00,previous_week,2655.0,3102.0,-447.0,447.0
2024-01-21,2024-01-21 18:00:00,previous_week,2402.0,2631.0,-229.0,229.0
2024-01-21,2024-01-21 19:00:00,previous_week,1729.0,2212.0,-483.0,483.0
2024-01-21,2024-01-21 20:00:00,previous_week,1272.0,1745.0,-473.0,473.0
2024-01-21,2024-01-21 21:00:00,previous_week,1131.0,1309.0,-178.0,178.0
2024-01-21,2024-01-21 22:00:00,previous_week,880.0,1162.0,-282.0,282.0
2024-01-21,2024-01-21 23:00:00,previous_week,541.0,1071.0,-530.0,530.0
2024-01-21,2024-01-21 00:00:00,hour_of_day_profile,650.0,649.45,0.5499999999999545,0.5499999999999545
2024-01-21,2024-01-21 01:00:00,hour_of_day_profile,441.0,436.25,4.75,4.75
2024-01-21,2024-01-21 02:00:00,hour_of_day_profile,295.0,307.9,-12.899999999999977,12.899999999999977
2024-01-21,2024-01-21 03:00:00,hour_of_day_profile,188.0,203.2,-15.199999999999989,15.199999999999989
2024-01-21,2024-01-21 04:00:00,hour_of_day_profile,152.0,203.65,-51.650000000000006,51.650000000000006
2024-01-21,2024-01-21 05:00:00,hour_of_day_profile,136.0,513.85,-377.85,377.85
2024-01-21,2024-01-21 06:00:00,hour_of_day_profile,293.0,1392.95,-1099.95,1099.95
2024-01-21,2024-01-21 07:00:00,hour_of_day_profile,559.0,2890.65,-2331.65,2331.65
2024-01-21,2024-01-21 08:00:00,hour_of_day_profile,917.0,4424.85,-3507.8500000000004,3507.8500000000004
2024-01-21,2024-01-21 09:00:00,hour_of_day_profile,1517.0,3435.55,-1918.5500000000002,1918.5500000000002
2024-01-21,2024-01-21 10:00:00,hour_of_day_profile,2124.0,2823.75,-699.75,699.75
2024-01-21,2024-01-21 11:00:00,hour_of_day_profile,2639.0,2923.3,-284.3000000000002,284.3000000000002
2024-01-21,2024-01-21 12:00:00,hour_of_day_profile,2897.0,3201.5,-304.5,304.5
2024-01-21,2024-01-21 13:00:00,hour_of_day_profile,3152.0,3389.45,-237.44999999999982,237.44999999999982
2024-01-21,2024-01-21 14:00:00,hour_of_day_profile,3266.0,3825.45,-559.4499999999998,559.4499999999998
2024-01-21,2024-01-21 15:00:00,hour_of_day_profile,3354.0,4164.1,-810.1000000000004,810.1000000000004
2024-01-21,2024-01-21 16:00:00,hour_of_day_profile,3089.0,4462.65,-1373.6499999999996,1373.6499999999996
2024-01-21,2024-01-21 17:00:00,hour_of_day_profile,2655.0,4974.6,-2319.6000000000004,2319.6000000000004
2024-01-21,2024-01-21 18:00:00,hour_of_day_profile,2402.0,4442.85,-2040.8500000000004,2040.8500000000004
2024-01-21,2024-01-21 19:00:00,hour_of_day_profile,1729.0,3265.2,-1536.1999999999998,1536.1999999999998
2024-01-21,2024-01-21 20:00:00,hour_of_day_profile,1272.0,2270.8,-998.8000000000002,998.8000000000002
2024-01-21,2024-01-21 21:00:00,hour_of_day_profile,1131.0,1706.5,-575.5,575.5
2024-01-21,2024-01-21 22:00:00,hour_of_day_profile,880.0,1297.7,-417.70000000000005,417.70000000000005
2024-01-21,2024-01-21 23:00:00,hour_of_day_profile,541.0,961.6,-420.6,420.6
2024-01-21,2024-01-21 00:00:00,weekday_hour_profile,650.0,773.5,-123.5,123.5
2024-01-21,2024-01-21 01:00:00,weekday_hour_profile,441.0,554.5,-113.5,113.5
2024-01-21,2024-01-21 02:00:00,weekday_hour_profile,295.0,372.5,-77.5,77.5
2024-01-21,2024-01-21 03:00:00,weekday_hour_profile,188.0,290.0,-102.0,102.0
2024-01-21,2024-01-21 04:00:00,weekday_hour_profile,152.0,179.0,-27.0,27.0
2024-01-21,2024-01-21 05:00:00,weekday_hour_profile,136.0,135.0,1.0,1.0
2024-01-21,2024-01-21 06:00:00,weekday_hour_profile,293.0,347.5,-54.5,54.5
2024-01-21,2024-01-21 07:00:00,weekday_hour_profile,559.0,531.0,28.0,28.0
2024-01-21,2024-01-21 08:00:00,weekday_hour_profile,917.0,1082.0,-165.0,165.0
2024-01-21,2024-01-21 09:00:00,weekday_hour_profile,1517.0,1868.0,-351.0,351.0
2024-01-21,2024-01-21 10:00:00,weekday_hour_profile,2124.0,2509.5,-385.5,385.5
2024-01-21,2024-01-21 11:00:00,weekday_hour_profile,2639.0,2846.0,-207.0,207.0
2024-01-21,2024-01-21 12:00:00,weekday_hour_profile,2897.0,3185.5,-288.5,288.5
2024-01-21,2024-01-21 13:00:00,weekday_hour_profile,3152.0,3240.0,-88.0,88.0
2024-01-21,2024-01-21 14:00:00,weekday_hour_profile,3266.0,3627.0,-361.0,361.0
2024-01-21,2024-01-21 15:00:00,weekday_hour_profile,3354.0,3852.0,-498.0,498.0
2024-01-21,2024-01-21 16:00:00,weekday_hour_profile,3089.0,3754.0,-665.0,665.0
2024-01-21,2024-01-21 17:00:00,weekday_hour_profile,2655.0,3024.0,-369.0,369.0
2024-01-21,2024-01-21 18:00:00,weekday_hour_profile,2402.0,2647.0,-245.0,245.0
2024-01-21,2024-01-21 19:00:00,weekday_hour_profile,1729.0,2254.0,-525.0,525.0
2024-01-21,2024-01-21 20:00:00,weekday_hour_profile,1272.0,1729.0,-457.0,457.0
2024-01-21,2024-01-21 21:00:00,weekday_hour_profile,1131.0,1363.0,-232.0,232.0
2024-01-21,2024-01-21 22:00:00,weekday_hour_profile,880.0,1151.0,-271.0,271.0
2024-01-21,2024-01-21 23:00:00,weekday_hour_profile,541.0,940.0,-399.0,399.0
2024-01-22,2024-01-22 00:00:00,previous_day,324.0,650.0,-326.0,326.0
2024-01-22,2024-01-22 01:00:00,previous_day,153.0,441.0,-288.0,288.0
2024-01-22,2024-01-22 02:00:00,previous_day,104.0,295.0,-191.0,191.0
2024-01-22,2024-01-22 03:00:00,previous_day,98.0,188.0,-90.0,90.0
2024-01-22,2024-01-22 04:00:00,previous_day,148.0,152.0,-4.0,4.0
2024-01-22,2024-01-22 05:00:00,previous_day,656.0,136.0,520.0,520.0
2024-01-22,2024-01-22 06:00:00,previous_day,1764.0,293.0,1471.0,1471.0
2024-01-22,2024-01-22 07:00:00,previous_day,3622.0,559.0,3063.0,3063.0
2024-01-22,2024-01-22 08:00:00,previous_day,5778.0,917.0,4861.0,4861.0
2024-01-22,2024-01-22 09:00:00,previous_day,3886.0,1517.0,2369.0,2369.0
2024-01-22,2024-01-22 10:00:00,previous_day,2437.0,2124.0,313.0,313.0
2024-01-22,2024-01-22 11:00:00,previous_day,2398.0,2639.0,-241.0,241.0
2024-01-22,2024-01-22 12:00:00,previous_day,2780.0,2897.0,-117.0,117.0
2024-01-22,2024-01-22 13:00:00,previous_day,2953.0,3152.0,-199.0,199.0
2024-01-22,2024-01-22 14:00:00,previous_day,3504.0,3266.0,238.0,238.0
2024-01-22,2024-01-22 15:00:00,previous_day,4063.0,3354.0,709.0,709.0
2024-01-22,2024-01-22 16:00:00,previous_day,4886.0,3089.0,1797.0,1797.0
2024-01-22,2024-01-22 17:00:00,previous_day,5060.0,2655.0,2405.0,2405.0
2024-01-22,2024-01-22 18:00:00,previous_day,5741.0,2402.0,3339.0,3339.0
2024-01-22,2024-01-22 19:00:00,previous_day,3979.0,1729.0,2250.0,2250.0
2024-01-22,2024-01-22 20:00:00,previous_day,2639.0,1272.0,1367.0,1367.0
2024-01-22,2024-01-22 21:00:00,previous_day,1899.0,1131.0,768.0,768.0
2024-01-22,2024-01-22 22:00:00,previous_day,1360.0,880.0,480.0,480.0
2024-01-22,2024-01-22 23:00:00,previous_day,802.0,541.0,261.0,261.0
2024-01-22,2024-01-22 00:00:00,previous_week,324.0,649.0,-325.0,325.0
2024-01-22,2024-01-22 01:00:00,previous_week,153.0,318.0,-165.0,165.0
2024-01-22,2024-01-22 02:00:00,previous_week,104.0,198.0,-94.0,94.0
2024-01-22,2024-01-22 03:00:00,previous_week,98.0,135.0,-37.0,37.0
2024-01-22,2024-01-22 04:00:00,previous_week,148.0,158.0,-10.0,10.0
2024-01-22,2024-01-22 05:00:00,previous_week,656.0,348.0,308.0,308.0
2024-01-22,2024-01-22 06:00:00,previous_week,1764.0,766.0,998.0,998.0
2024-01-22,2024-01-22 07:00:00,previous_week,3622.0,1263.0,2359.0,2359.0
2024-01-22,2024-01-22 08:00:00,previous_week,5778.0,2022.0,3756.0,3756.0
2024-01-22,2024-01-22 09:00:00,previous_week,3886.0,2364.0,1522.0,1522.0
2024-01-22,2024-01-22 10:00:00,previous_week,2437.0,2767.0,-330.0,330.0
2024-01-22,2024-01-22 11:00:00,previous_week,2398.0,3042.0,-644.0,644.0
2024-01-22,2024-01-22 12:00:00,previous_week,2780.0,3263.0,-483.0,483.0
2024-01-22,2024-01-22 13:00:00,previous_week,2953.0,3429.0,-476.0,476.0
2024-01-22,2024-01-22 14:00:00,previous_week,3504.0,3570.0,-66.0,66.0
2024-01-22,2024-01-22 15:00:00,previous_week,4063.0,3887.0,176.0,176.0
2024-01-22,2024-01-22 16:00:00,previous_week,4886.0,3726.0,1160.0,1160.0
2024-01-22,2024-01-22 17:00:00,previous_week,5060.0,3610.0,1450.0,1450.0
2024-01-22,2024-01-22 18:00:00,previous_week,5741.0,3314.0,2427.0,2427.0
2024-01-22,2024-01-22 19:00:00,previous_week,3979.0,2647.0,1332.0,1332.0
2024-01-22,2024-01-22 20:00:00,previous_week,2639.0,1831.0,808.0,808.0
2024-01-22,2024-01-22 21:00:00,previous_week,1899.0,1087.0,812.0,812.0
2024-01-22,2024-01-22 22:00:00,previous_week,1360.0,668.0,692.0,692.0
2024-01-22,2024-01-22 23:00:00,previous_week,802.0,461.0,341.0,341.0
2024-01-22,2024-01-22 00:00:00,hour_of_day_profile,324.0,649.4761904761905,-325.4761904761905,325.4761904761905
2024-01-22,2024-01-22 01:00:00,hour_of_day_profile,153.0,436.4761904761905,-283.4761904761905,283.4761904761905
2024-01-22,2024-01-22 02:00:00,hour_of_day_profile,104.0,307.2857142857143,-203.28571428571428,203.28571428571428
2024-01-22,2024-01-22 03:00:00,hour_of_day_profile,98.0,202.47619047619048,-104.47619047619048,104.47619047619048
2024-01-22,2024-01-22 04:00:00,hour_of_day_profile,148.0,201.1904761904762,-53.190476190476204,53.190476190476204
2024-01-22,2024-01-22 05:00:00,hour_of_day_profile,656.0,495.85714285714283,160.14285714285717,160.14285714285717
2024-01-22,2024-01-22 06:00:00,hour_of_day_profile,1764.0,1340.5714285714287,423.42857142857133,423.42857142857133
2024-01-22,2024-01-22 07:00:00,hour_of_day_profile,3622.0,2779.6190476190477,842.3809523809523,842.3809523809523
2024-01-22,2024-01-22 08:00:00,hour_of_day_profile,5778.0,4257.809523809524,1520.1904761904761,1520.1904761904761
2024-01-22,2024-01-22 09:00:00,hour_of_day_profile,3886.0,3344.190476190476,541.8095238095239,541.8095238095239
2024-01-22,2024-01-22 10:00:00,hour_of_day_profile,2437.0,2790.4285714285716,-353.42857142857156,353.42857142857156
2024-01-22,2024-01-22 11:00:00,hour_of_day_profile,2398.0,2909.7619047619046,-511.7619047619046,511.7619047619046
2024-01-22,2024-01-22 12:00:00,hour_of_day_profile,2780.0,3187.0,-407.0,407.0
2024-01-22,2024-01-22 13:00:00,hour_of_day_profile,2953.0,3378.1428571428573,-425.14285714285734,425.14285714285734
2024-01-22,2024-01-22 14:00:00,hour_of_day_profile,3504.0,3798.809523809524,-294.80952380952385,294.80952380952385
2024-01-22,2024-01-22 15:00:00,hour_of_day_profile,4063.0,4125.523809523809,-62.52380952380918,62.52380952380918
2024-01-22,2024-01-22 16:00:00,hour_of_day_profile,4886.0,4397.238095238095,488.7619047619046,488.7619047619046
2024-01-22,2024-01-22 17:00:00,hour_of_day_profile,5060.0,4864.142857142857,195.85714285714312,195.85714285714312
2024-01-22,2024-01-22 18:00:00,hour_of_day_profile,5741.0,4345.666666666667,1395.333333333333,1395.333333333333
2024-01-22,2024-01-22 19:00:00,hour_of_day_profile,3979.0,3192.0476190476193,786.9523809523807,786.9523809523807
2024-01-22,2024-01-22 20:00:00,hour_of_day_profile,2639.0,2223.2380952380954,415.7619047619046,415.7619047619046
2024-01-22,2024-01-22 21:00:00,hour_of_day_profile,1899.0,1679.095238095238,219.90476190476193,219.90476190476193
2024-01-22,2024-01-22 22:00:00,hour_of_day_profile,1360.0,1277.8095238095239,82.19047619047615,82.19047619047615
2024-01-22,2024-01-22 23:00:00,hour_of_day_profile,802.0,941.5714285714286,-139.57142857142856,139.57142857142856
2024-01-22,2024-01-22 00:00:00,weekday_hour_profile,324.0,1006.6666666666666,-682.6666666666666,682.6666666666666
2024-01-22,2024-01-22 01:00:00,weekday_hour_profile,153.0,965.6666666666666,-812.6666666666666,812.6666666666666
2024-01-22,2024-01-22 02:00:00,weekday_hour_profile,104.0,765.3333333333334,-661.3333333333334,661.3333333333334
2024-01-22,2024-01-22 03:00:00,weekday_hour_profile,98.0,455.6666666666667,-357.6666666666667,357.6666666666667
2024-01-22,2024-01-22 04:00:00,weekday_hour_profile,148.0,337.3333333333333,-189.33333333333331,189.33333333333331
2024-01-22,2024-01-22 05:00:00,weekday_hour_profile,656.0,490.6666666666667,165.33333333333331,165.33333333333331
2024-01-22,2024-01-22 06:00:00,weekday_hour_profile,1764.0,1099.3333333333333,664.6666666666667,664.6666666666667
2024-01-22,2024-01-22 07:00:00,weekday_hour_profile,3622.0,2115.6666666666665,1506.3333333333335,1506.3333333333335
2024-01-22,2024-01-22 08:00:00,weekday_hour_profile,5778.0,3148.3333333333335,2629.6666666666665,2629.6666666666665
2024-01-22,2024-01-22 09:00:00,weekday_hour_profile,3886.0,2614.3333333333335,1271.6666666666665,1271.6666666666665
2024-01-22,2024-01-22 10:00:00,weekday_hour_profile,2437.0,2440.0,-3.0,3.0
2024-01-22,2024-01-22 11:00:00,weekday_hour_profile,2398.0,2821.6666666666665,-423.6666666666665,423.6666666666665
2024-01-22,2024-01-22 12:00:00,weekday_hour_profile,2780.0,3257.6666666666665,-477.6666666666665,477.6666666666665
2024-01-22,2024-01-22 13:00:00,weekday_hour_profile,2953.0,3593.3333333333335,-640.3333333333335,640.3333333333335
2024-01-22,2024-01-22 14:00:00,weekday_hour_profile,3504.0,4093.0,-589.0,589.0
2024-01-22,2024-01-22 15:00:00,weekday_hour_profile,4063.0,4516.0,-453.0,453.0
2024-01-22,2024-01-22 16:00:00,weekday_hour_profile,4886.0,4660.0,226.0,226.0
2024-01-22,2024-01-22 17:00:00,weekday_hour_profile,5060.0,4839.666666666667,220.33333333333303,220.33333333333303
2024-01-22,2024-01-22 18:00:00,weekday_hour_profile,5741.0,4484.666666666667,1256.333333333333,1256.333333333333
2024-01-22,2024-01-22 19:00:00,weekday_hour_profile,3979.0,3327.6666666666665,651.3333333333335,651.3333333333335
2024-01-22,2024-01-22 20:00:00,weekday_hour_profile,2639.0,2313.0,326.0,326.0
2024-01-22,2024-01-22 21:00:00,weekday_hour_profile,1899.0,1644.0,255.0,255.0
2024-01-22,2024-01-22 22:00:00,weekday_hour_profile,1360.0,1153.0,207.0,207.0
2024-01-22,2024-01-22 23:00:00,weekday_hour_profile,802.0,896.0,-94.0,94.0
2024-01-23,2024-01-23 00:00:00,previous_day,483.0,324.0,159.0,159.0
2024-01-23,2024-01-23 01:00:00,previous_day,220.0,153.0,67.0,67.0
2024-01-23,2024-01-23 02:00:00,previous_day,144.0,104.0,40.0,40.0
2024-01-23,2024-01-23 03:00:00,previous_day,113.0,98.0,15.0,15.0
2024-01-23,2024-01-23 04:00:00,previous_day,182.0,148.0,34.0,34.0
2024-01-23,2024-01-23 05:00:00,previous_day,767.0,656.0,111.0,111.0
2024-01-23,2024-01-23 06:00:00,previous_day,2200.0,1764.0,436.0,436.0
2024-01-23,2024-01-23 07:00:00,previous_day,4552.0,3622.0,930.0,930.0
2024-01-23,2024-01-23 08:00:00,previous_day,7268.0,5778.0,1490.0,1490.0
2024-01-23,2024-01-23 09:00:00,previous_day,4914.0,3886.0,1028.0,1028.0
2024-01-23,2024-01-23 10:00:00,previous_day,2585.0,2437.0,148.0,148.0
2024-01-23,2024-01-23 11:00:00,previous_day,1961.0,2398.0,-437.0,437.0
2024-01-23,2024-01-23 12:00:00,previous_day,2112.0,2780.0,-668.0,668.0
2024-01-23,2024-01-23 13:00:00,previous_day,2872.0,2953.0,-81.0,81.0
2024-01-23,2024-01-23 14:00:00,previous_day,3465.0,3504.0,-39.0,39.0
2024-01-23,2024-01-23 15:00:00,previous_day,4140.0,4063.0,77.0,77.0
2024-01-23,2024-01-23 16:00:00,previous_day,5082.0,4886.0,196.0,196.0
2024-01-23,2024-01-23 17:00:00,previous_day,7131.0,5060.0,2071.0,2071.0
2024-01-23,2024-01-23 18:00:00,previous_day,6803.0,5741.0,1062.0,1062.0
2024-01-23,2024-01-23 19:00:00,previous_day,4901.0,3979.0,922.0,922.0
2024-01-23,2024-01-23 20:00:00,previous_day,3287.0,2639.0,648.0,648.0
2024-01-23,2024-01-23 21:00:00,previous_day,2490.0,1899.0,591.0,591.0
2024-01-23,2024-01-23 22:00:00,previous_day,1954.0,1360.0,594.0,594.0
2024-01-23,2024-01-23 23:00:00,previous_day,994.0,802.0,192.0,192.0
2024-01-23,2024-01-23 00:00:00,previous_week,483.0,223.0,260.0,260.0
2024-01-23,2024-01-23 01:00:00,previous_week,220.0,96.0,124.0,124.0
2024-01-23,2024-01-23 02:00:00,previous_week,144.0,87.0,57.0,57.0
2024-01-23,2024-01-23 03:00:00,previous_week,113.0,52.0,61.0,61.0
2024-01-23,2024-01-23 04:00:00,previous_week,182.0,97.0,85.0,85.0
2024-01-23,2024-01-23 05:00:00,previous_week,767.0,385.0,382.0,382.0
2024-01-23,2024-01-23 06:00:00,previous_week,2200.0,989.0,1211.0,1211.0
2024-01-23,2024-01-23 07:00:00,previous_week,4552.0,1756.0,2796.0,2796.0
2024-01-23,2024-01-23 08:00:00,previous_week,7268.0,2579.0,4689.0,4689.0
2024-01-23,2024-01-23 09:00:00,previous_week,4914.0,1570.0,3344.0,3344.0
2024-01-23,2024-01-23 10:00:00,previous_week,2585.0,872.0,1713.0,1713.0
2024-01-23,2024-01-23 11:00:00,previous_week,1961.0,777.0,1184.0,1184.0
2024-01-23,2024-01-23 12:00:00,previous_week,2112.0,973.0,1139.0,1139.0
2024-01-23,2024-01-23 13:00:00,previous_week,2872.0,1089.0,1783.0,1783.0
2024-01-23,2024-01-23 14:00:00,previous_week,3465.0,1341.0,2124.0,2124.0
2024-01-23,2024-01-23 15:00:00,previous_week,4140.0,1478.0,2662.0,2662.0
2024-01-23,2024-01-23 16:00:00,previous_week,5082.0,1802.0,3280.0,3280.0
2024-01-23,2024-01-23 17:00:00,previous_week,7131.0,2899.0,4232.0,4232.0
2024-01-23,2024-01-23 18:00:00,previous_week,6803.0,2768.0,4035.0,4035.0
2024-01-23,2024-01-23 19:00:00,previous_week,4901.0,2014.0,2887.0,2887.0
2024-01-23,2024-01-23 20:00:00,previous_week,3287.0,1337.0,1950.0,1950.0
2024-01-23,2024-01-23 21:00:00,previous_week,2490.0,997.0,1493.0,1493.0
2024-01-23,2024-01-23 22:00:00,previous_week,1954.0,721.0,1233.0,1233.0
2024-01-23,2024-01-23 23:00:00,previous_week,994.0,430.0,564.0,564.0
2024-01-23,2024-01-23 00:00:00,hour_of_day_profile,483.0,634.6818181818181,-151.68181818181813,151.68181818181813
2024-01-23,2024-01-23 01:00:00,hour_of_day_profile,220.0,423.59090909090907,-203.59090909090907,203.59090909090907
2024-01-23,2024-01-23 02:00:00,hour_of_day_profile,144.0,298.04545454545456,-154.04545454545456,154.04545454545456
2024-01-23,2024-01-23 03:00:00,hour_of_day_profile,113.0,197.72727272727272,-84.72727272727272,84.72727272727272
2024-01-23,2024-01-23 04:00:00,hour_of_day_profile,182.0,198.77272727272728,-16.77272727272728,16.77272727272728
2024-01-23,2024-01-23 05:00:00,hour_of_day_profile,767.0,503.1363636363636,263.8636363636364,263.8636363636364
2024-01-23,2024-01-23 06:00:00,hour_of_day_profile,2200.0,1359.8181818181818,840.1818181818182,840.1818181818182
2024-01-23,2024-01-23 07:00:00,hour_of_day_profile,4552.0,2817.909090909091,1734.090909090909,1734.090909090909
2024-01-23,2024-01-23 08:00:00,hour_of_day_profile,7268.0,4326.909090909091,2941.090909090909,2941.090909090909
2024-01-23,2024-01-23 09:00:00,hour_of_day_profile,4914.0,3368.818181818182,1545.181818181818,1545.181818181818
2024-01-23,2024-01-23 10:00:00,hour_of_day_profile,2585.0,2774.3636363636365,-189.3636363636365,189.3636363636365
2024-01-23,2024-01-23 11:00:00,hour_of_day_profile,1961.0,2886.5,-925.5,925.5
2024-01-23,2024-01-23 12:00:00,hour_of_day_profile,2112.0,3168.5,-1056.5,1056.5
2024-01-23,2024-01-23 13:00:00,hour_of_day_profile,2872.0,3358.818181818182,-486.818181818182,486.818181818182
2024-01-23,2024-01-23 14:00:00,hour_of_day_profile,3465.0,3785.409090909091,-320.409090909091,320.409090909091
2024-01-23,2024-01-23 15:00:00,hour_of_day_profile,4140.0,4122.681818181818,17.318181818181984,17.318181818181984
2024-01-23,2024-01-23 16:00:00,hour_of_day_profile,5082.0,4419.454545454545,662.545454545455,662.545454545455
2024-01-23,2024-01-23 17:00:00,hour_of_day_profile,7131.0,4873.045454545455,2257.954545454545,2257.954545454545
2024-01-23,2024-01-23 18:00:00,hour_of_day_profile,6803.0,4409.090909090909,2393.909090909091,2393.909090909091
2024-01-23,2024-01-23 19:00:00,hour_of_day_profile,4901.0,3227.818181818182,1673.181818181818,1673.181818181818
2024-01-23,2024-01-23 20:00:00,hour_of_day_profile,3287.0,2242.1363636363635,1044.8636363636365,1044.8636363636365
2024-01-23,2024-01-23 21:00:00,hour_of_day_profile,2490.0,1689.090909090909,800.909090909091,800.909090909091
2024-01-23,2024-01-23 22:00:00,hour_of_day_profile,1954.0,1281.5454545454545,672.4545454545455,672.4545454545455
2024-01-23,2024-01-23 23:00:00,hour_of_day_profile,994.0,935.2272727272727,58.77272727272725,58.77272727272725
2024-01-23,2024-01-23 00:00:00,weekday_hour_profile,483.0,437.3333333333333,45.666666666666686,45.666666666666686
2024-01-23,2024-01-23 01:00:00,weekday_hour_profile,220.0,235.66666666666666,-15.666666666666657,15.666666666666657
2024-01-23,2024-01-23 02:00:00,weekday_hour_profile,144.0,160.66666666666666,-16.666666666666657,16.666666666666657
2024-01-23,2024-01-23 03:00:00,weekday_hour_profile,113.0,102.0,11.0,11.0
2024-01-23,2024-01-23 04:00:00,weekday_hour_profile,182.0,162.66666666666666,19.333333333333343,19.333333333333343
2024-01-23,2024-01-23 05:00:00,weekday_hour_profile,767.0,619.3333333333334,147.66666666666663,147.66666666666663
2024-01-23,2024-01-23 06:00:00,weekday_hour_profile,2200.0,1729.3333333333333,470.66666666666674,470.66666666666674
2024-01-23,2024-01-23 07:00:00,weekday_hour_profile,4552.0,3582.0,970.0,970.0
2024-01-23,2024-01-23 08:00:00,weekday_hour_profile,7268.0,5402.0,1866.0,1866.0
2024-01-23,2024-01-23 09:00:00,weekday_hour_profile,4914.0,3571.6666666666665,1342.3333333333335,1342.3333333333335
2024-01-23,2024-01-23 10:00:00,weekday_hour_profile,2585.0,2296.6666666666665,288.3333333333335,288.3333333333335
2024-01-23,2024-01-23 11:00:00,weekday_hour_profile,1961.0,1864.0,97.0,97.0
